자회사ID,모회사ID,설립유형,대표이사유형,기업인증현황,분야별현황,업종별현황,운영현황,설립연월,업력,매출액,당기순이익
S0235,H053,단독설립,교수창업,연구소기업,BT,기타,정상운영,2021-01-01,3,0.0,-90.0
S0236,H025,지분편입(지분매수),교수창업,벤처기업,IT,정보통신업,투자회수(전액),2019-06-01,5,0.0,0.0
S0237,H013,단독설립,교수창업,벤처기업,BT,정보통신업,정상운영,2021-10-01,3,0.0,-139.0
S0238,H013,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2023-08-01,1,0.0,-39.0
S0239,H056,합작설립,교수창업,연구소기업,BT,제조업,정상운영,2019-04-01,5,0.0,0.0
S0240,H046,합작설립,학생창업,해당없음,해당없음,정보통신업,정상운영,2018-07-01,6,0.0,-7.0
S0241,H055,합작설립,학생창업,벤처기업,ET,기타,정상운영,2017-05-01,7,1529.0,-92.0
S0242,H053,단독설립,학생창업,해당없음,IT,제조업,정상운영,2023-12-01,1,1269.0,106.0
S0243,H060,단독설립,기타,벤처기업,IT,전문과학및기술서비스업,휴업,2020-12-01,4,0.0,0.0
S0244,H007,단독설립,전문경영인(창업자),해당없음,해당없음,전문과학및기술서비스업,정상운영,2023-03-01,1,714.0,9.0
S0245,H084,지분편입(지분매수),교수창업,연구소기업,해당없음,전문과학및기술서비스업,정상운영,2020-05-01,4,0.0,-8.0
S0246,H083,합작설립,학생창업,벤처기업,ET,정보통신업,정상운영,2018-09-01,6,0.0,-78.0
S0247,H013,단독설립,전문경영인(창업자),연구소기업,IT,도매및소매업,정상운영,2022-11-01,2,1784.0,73.0
S0248,H008,단독설립,기타,연구소기업,IT,제조업,정상운영,2021-01-01,3,0.0,-10.0
S0249,H052,단독설립,전문경영인(창업자),해당없음,NT,제조업,투자회수(전액),2022-10-01,2,0.0,0.0
S0250,H044,단독설립,기타,연구소기업,IT,정보통신업,정상운영,2018-07-01,6,1453.0,-57.0
S0251,H014,지분편입(지분매수),무응답,해당없음,IT,제조업,정상운영,2021-03-01,3,0.0,0.0
S0252,H032,지분편입(지분매수),학생창업,연구소기업,IT,제조업,정상운영,2012-11-01,12,0.0,-78.0
S0253,H025,단독설립,학생창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2017-05-01,7,0.0,-105.0
S0254,H025,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2017-05-01,7,0.0,-2.0
S0255,H069,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,BT,정보통신업,폐업(청산),2023-01-01,1,0.0,0.0
S0256,H058,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2014-07-01,10,0.0,-142.0
S0257,H018,지분편입(지분매수),전문경영인(창업자),해당없음,BT,정보통신업,폐업(청산),2019-04-01,5,0.0,0.0
S0258,H055,지분편입(지분매수),학생창업,연구소기업,BT,정보통신업,정상운영,2020-01-01,4,1825.0,83.0
S0259,H024,합작설립,전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2008-07-01,16,0.0,-115.0
S0260,H036,지분편입(유상증자),교수창업,해당없음,NT,전문과학및기술서비스업,정상운영,2010-11-01,14,0.0,-98.0
S0261,H060,지분편입(유상증자),교수창업,해당없음,IT,정보통신업,정상운영,2021-03-01,3,0.0,-78.0
S0262,H032,단독설립,교수창업,연구소기업,ET,제조업,폐업(청산),2023-05-01,1,0.0,0.0
S0263,H010,합작설립,학생창업,연구소기업,NT,전문과학및기술서비스업,정상운영,2021-05-01,3,0.0,-27.0
S0264,H057,지분편입(지분매수),학생창업,해당없음,BT,제조업,정상운영,2019-08-01,5,0.0,-99.0
S0265,H071,단독설립,기타,연구소기업,IT,정보통신업,정상운영,2019-10-01,5,1661.0,-66.0
S0266,H013,합작설립,학생창업,연구소기업,ET,전문과학및기술서비스업,정상운영,2008-11-01,16,0.0,-126.0
S0267,H007,지분편입(지분매수),교수창업,벤처기업,해당없음,정보통신업,정상운영,2019-06-01,5,0.0,-54.0
S0268,H084,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,ET,제조업,정상운영,2022-02-01,2,0.0,-56.0
S0269,H070,합작설립,학생창업,해당없음,IT,제조업,정상운영,2021-04-01,3,224.0,65.0
S0270,H002,합작설립,전문경영인(창업자),벤처기업,BT,제조업,정상운영,2018-04-01,6,1274.0,72.0
S0271,H012,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2017-01-01,7,0.0,0.0
S0272,H031,지분편입(유상증자),교수창업,연구소기업,IT,제조업,정상운영,2022-12-01,2,2258.0,-149.0
S0273,H022,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,IT,정보통신업,정상운영,2021-06-01,3,2183.0,-99.0
S0274,H053,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2016-04-01,8,0.0,-145.0
S0275,H063,단독설립,기타,해당없음,ET,제조업,정상운영,2023-02-01,1,0.0,0.0
S0276,H062,단독설립,교수창업,신기술창업전문회사,BT,정보통신업,정상운영,2018-10-01,6,0.0,-12.0
S0277,H028,지분편입(지분매수),기타,해당없음,해당없음,전문과학및기술서비스업,정상운영,2021-05-01,3,0.0,-41.0
S0278,H052,합작설립,기타,벤처기업,BT,전문과학및기술서비스업,정상운영,2017-12-01,7,0.0,-130.0
S0279,H008,지분편입(유상증자),전문경영인(창업자),해당없음,IT,제조업,정상운영,2023-12-01,1,1605.0,13.0
S0280,H022,지분편입(지분매수),전문경영인(창업자),연구소기업,IT,제조업,정상운영,2019-10-01,5,405.0,-111.0
S0281,H049,단독설립,학생창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2017-08-01,7,1604.0,-34.0
S0282,H001,합작설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2023-10-01,1,0.0,0.0
S0283,H050,단독설립,전문경영인(파트너기업겸직파견등),해당없음,해당없음,전문과학및기술서비스업,정상운영,2012-07-01,12,0.0,75.0
S0284,H034,지분편입(지분매수),기타,해당없음,IT,교육서비스업,투자회수(전액),2023-11-01,1,0.0,0.0
S0285,H059,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,전문과학및기술서비스업,정상운영,2017-10-01,7,246.0,-145.0
S0286,H037,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,NT,전문과학및기술서비스업,정상운영,2023-06-01,1,0.0,-55.0
S0287,H055,단독설립,학생창업,해당없음,BT,전문과학및기술서비스업,정상운영,2022-09-01,2,1850.0,75.0
S0288,H072,지분편입(지분매수),교수창업,연구소기업,BT,정보통신업,정상운영,2018-07-01,6,1515.0,0.0
S0289,H063,단독설립,전문경영인(창업자),연구소기업,IT,제조업,정상운영,2023-08-01,1,1631.0,-60.0
S0290,H020,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,BT,정보통신업,정상운영,2015-09-01,9,0.0,-33.0
S0291,H025,지분편입(지분매수),기타,연구소기업,IT,전문과학및기술서비스업,정상운영,2023-01-01,1,0.0,7.0
S0292,H038,단독설립,기타,해당없음,BT,전문과학및기술서비스업,정상운영,2021-06-01,3,1284.0,-61.0
S0293,H028,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,BT,제조업,정상운영,2019-06-01,5,1459.0,6.0
S0294,H008,지분편입(지분매수),기타,해당없음,IT,제조업,정상운영,2015-06-01,9,0.0,-76.0
S0295,H075,지분편입(지분매수),학생창업,해당없음,해당없음,제조업,정상운영,2021-06-01,3,0.0,-60.0
S0296,H070,합작설립,교수창업,해당없음,해당없음,제조업,정상운영,2022-08-01,2,1853.0,-83.0
S0297,H008,지분편입(지분매수),교수창업,연구소기업,IT,제조업,정상운영,2022-03-01,2,881.0,0.0
S0298,H041,단독설립,학생창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2022-08-01,2,1591.0,-5.0
S0299,H008,단독설립,학생창업,벤처기업,IT,정보통신업,정상운영,2011-12-01,13,0.0,0.0
S0300,H007,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2019-08-01,5,0.0,-66.0
S0301,H075,합작설립,기타,연구소기업,CT,도매및소매업,정상운영,2020-04-01,4,61.0,-16.0
S0302,H062,단독설립,교수창업,벤처기업,해당없음,제조업,정상운영,2023-09-01,1,0.0,-118.0
S0303,H065,단독설립,기타,해당없음,ET,제조업,정상운영,2021-12-01,3,0.0,-46.0
S0304,H068,합작설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2010-03-01,14,0.0,-72.0
S0305,H021,단독설립,기타,해당없음,IT,제조업,투자회수(전액),2018-11-01,6,0.0,0.0
S0306,H008,지분편입(지분매수),학생창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2018-07-01,6,0.0,-64.0
S0307,H066,합작설립,전문경영인(창업자),이노비즈기업,NT,제조업,정상운영,2023-05-01,1,1871.0,155.0
S0308,H011,단독설립,교수창업,연구소기업,BT,제조업,폐업(청산),2017-07-01,7,0.0,0.0
S0309,H024,지분편입(유상증자),전문경영인(파트너기업겸직파견등),해당없음,IT,교육서비스업,정상운영,2018-01-01,6,0.0,0.0
S0310,H009,단독설립,교수창업,벤처기업,BT,정보통신업,투자회수(전액),2019-11-01,5,0.0,0.0
S0311,H077,단독설립,전문경영인(창업자),벤처기업,NT,정보통신업,정상운영,2016-10-01,8,2202.0,25.0
S0312,H009,지분편입(지분매수),교수창업,연구소기업,IT,제조업,정상운영,2020-02-01,4,487.0,-145.0
S0313,H031,단독설립,기타,해당없음,BT,제조업,정상운영,2020-11-01,4,0.0,-64.0
S0314,H052,지분편입(지분매수),학생창업,해당없음,해당없음,제조업,정상운영,2012-08-01,12,0.0,-13.0
S0315,H016,단독설립,교수창업,이노비즈기업,IT,제조업,정상운영,2019-09-01,5,0.0,0.0
S0316,H073,지분편입(지분매수),교수창업,연구소기업,해당없음,제조업,정상운영,2023-06-01,1,0.0,-78.0
S0317,H032,단독설립,무응답,해당없음,IT,제조업,정상운영,2018-02-01,6,0.0,-6.0
S0318,H075,단독설립,무응답,벤처기업,해당없음,정보통신업,정상운영,2023-04-01,1,0.0,-84.0
S0319,H077,지분편입(지분매수),전문경영인(창업자),연구소기업,IT,제조업,정상운영,2023-12-01,1,0.0,-10.0
S0320,H006,지분편입(지분매수),학생창업,해당없음,NT,제조업,정상운영,2020-09-01,4,0.0,-141.0
S0321,H080,단독설립,교수창업,연구소기업,해당없음,정보통신업,정상운영,2017-06-01,7,0.0,-58.0
S0322,H011,단독설립,기타,벤처기업,IT,제조업,정상운영,2017-05-01,7,0.0,-131.0
S0323,H054,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2023-05-01,1,514.0,-120.0
S0324,H075,지분편입(지분매수),교수창업,연구소기업,BT,제조업,투자회수(일부),2017-06-01,7,0.0,0.0
S0325,H073,지분편입(지분매수),교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2022-08-01,2,84.0,128.0
S0326,H067,지분편입(유상증자),전문경영인(파트너기업겸직파견등),연구소기업,해당없음,정보통신업,정상운영,2010-11-01,14,1426.0,131.0
S0327,H041,단독설립,전문경영인(창업자),해당없음,IT,제조업,투자회수(전액),2008-08-01,16,0.0,0.0
S0328,H034,지분편입(지분매수),기타,벤처기업,IT,전문과학및기술서비스업,정상운영,2021-01-01,3,0.0,0.0
S0329,H027,단독설립,전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2019-03-01,5,814.0,-117.0
S0330,H041,단독설립,기타,연구소기업,BT,제조업,정상운영,2019-10-01,5,0.0,-25.0
S0331,H031,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,제조업,폐업(청산),2021-10-01,3,0.0,0.0
S0332,H034,단독설립,전문경영인(창업자),해당없음,IT,제조업,정상운영,2018-03-01,6,0.0,-88.0
S0333,H051,지분편입(지분매수),교수창업,해당없음,ET,제조업,정상운영,2009-10-01,15,0.0,-86.0
S0334,H017,합작설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2021-06-01,3,0.0,-101.0
S0335,H083,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2022-10-01,2,0.0,-40.0
S0336,H039,지분편입(유상증자),교수창업,해당없음,ET,제조업,폐업(청산),2023-07-01,1,0.0,0.0
S0337,H059,지분편입(유상증자),전문경영인(창업자),해당없음,BT,도매및소매업,정상운영,2016-07-01,8,858.0,103.0
S0338,H041,합작설립,교수창업,해당없음,BT,제조업,정상운영,2011-01-01,13,0.0,-73.0
S0339,H010,지분편입(지분매수),기타,이노비즈기업,BT,제조업,정상운영,2019-05-01,5,923.0,-55.0
S0340,H002,지분편입(유상증자),학생창업,벤처기업,해당없음,정보통신업,정상운영,2018-09-01,6,0.0,-119.0
S0341,H059,합작설립,전문경영인(파트너기업겸직파견등),연구소기업,IT,정보통신업,정상운영,2021-12-01,3,0.0,-64.0
S0342,H080,단독설립,기타,해당없음,BT,도매및소매업,정상운영,2023-08-01,1,0.0,-19.0
S0343,H073,지분편입(유상증자),학생창업,벤처기업,BT,도매및소매업,정상운영,2016-04-01,8,0.0,-140.0
S0344,H013,단독설립,전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2017-07-01,7,1400.0,-146.0
S0345,H010,합작설립,전문경영인(파트너기업겸직파견등),해당없음,IT,전문과학및기술서비스업,정상운영,2021-09-01,3,0.0,-86.0
S0346,H069,지분편입(유상증자),전문경영인(창업자),해당없음,ET,정보통신업,정상운영,2018-03-01,6,0.0,0.0
S0347,H028,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2020-07-01,4,0.0,-48.0
S0348,H065,합작설립,전문경영인(창업자),해당없음,BT,도매및소매업,정상운영,2018-10-01,6,0.0,-98.0
S0349,H034,지분편입(지분매수),교수창업,해당없음,해당없음,정보통신업,정상운영,2017-02-01,7,0.0,-41.0
S0350,H017,단독설립,교수창업,연구소기업,BT,제조업,투자회수(일부),2023-02-01,1,0.0,0.0
S0351,H045,단독설립,학생창업,해당없음,BT,제조업,정상운영,2023-07-01,1,0.0,-133.0
S0352,H009,단독설립,학생창업,벤처기업,IT,정보통신업,정상운영,2020-04-01,4,0.0,0.0
S0353,H032,단독설립,무응답,해당없음,IT,도매및소매업,정상운영,2023-04-01,1,0.0,-15.0
S0354,H048,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2018-02-01,6,268.0,-93.0
S0355,H037,단독설립,교수창업,벤처기업,NT,정보통신업,정상운영,2016-10-01,8,0.0,-88.0
S0356,H021,단독설립,전문경영인(창업자),연구소기업,IT,기타,정상운영,2020-05-01,4,0.0,-114.0
S0357,H057,합작설립,교수창업,연구소기업,BT,정보통신업,정상운영,2020-03-01,4,889.0,-130.0
S0358,H070,지분편입(유상증자),교수창업,해당없음,BT,정보통신업,정상운영,2018-03-01,6,0.0,-102.0
S0359,H039,합작설립,교수창업,벤처기업,BT,정보통신업,정상운영,2017-12-01,7,0.0,-129.0
S0360,H079,단독설립,교수창업,해당없음,CT,제조업,정상운영,2020-07-01,4,0.0,-53.0
S0361,H084,단독설립,교수창업,해당없음,BT,제조업,정상운영,2018-09-01,6,0.0,-119.0
S0362,H068,단독설립,학생창업,이노비즈기업,BT,정보통신업,투자회수(전액),2023-07-01,1,0.0,0.0
S0363,H002,단독설립,교수창업,해당없음,BT,전문과학및기술서비스업,정상운영,2021-06-01,3,0.0,-69.0
S0364,H071,지분편입(지분매수),학생창업,연구소기업,ET,전문과학및기술서비스업,정상운영,2019-04-01,5,0.0,-64.0
S0365,H039,지분편입(지분매수),학생창업,해당없음,해당없음,정보통신업,정상운영,2022-07-01,2,1370.0,105.0
S0366,H014,단독설립,학생창업,해당없음,해당없음,전문과학및기술서비스업,정상운영,2019-10-01,5,0.0,-104.0
S0367,H018,합작설립,학생창업,연구소기업,IT,정보통신업,정상운영,2017-05-01,7,0.0,-28.0
S0368,H034,지분편입(유상증자),기타,연구소기업,ET,제조업,휴업,2023-06-01,1,0.0,0.0
S0369,H015,단독설립,학생창업,연구소기업,ET,도매및소매업,정상운영,2018-06-01,6,2266.0,-82.0
S0370,H014,단독설립,학생창업,해당없음,BT,정보통신업,정상운영,2018-11-01,6,1592.0,-70.0
S0371,H071,합작설립,전문경영인(창업자),신기술창업전문회사,ET,교육서비스업,정상운영,2013-02-01,11,396.0,-19.0
S0372,H020,단독설립,전문경영인(창업자),벤처기업,BT,교육서비스업,투자회수(전액),2018-11-01,6,0.0,0.0
S0373,H035,합작설립,교수창업,해당없음,BT,정보통신업,정상운영,2020-11-01,4,0.0,0.0
S0374,H037,합작설립,교수창업,해당없음,NT,정보통신업,정상운영,2020-11-01,4,2048.0,-144.0
