자회사ID,모회사ID,설립유형,대표이사유형,기업인증현황,분야별현황,업종별현황,운영현황,설립연월,업력,매출액,당기순이익
S0261,H060,지분편입(유상증자),교수창업,해당없음,IT,정보통신업,정상운영,2021-03,3,0,-78
S0262,H032,단독설립,교수창업,연구소기업,ET,제조업,폐업(청산),2023-05,1,0,0
S0263,H010,합작설립,학생창업,연구소기업,NT,전문과학및기술서비스업,정상운영,2021-05,3,2060,-27
S0264,H057,지분편입(지분매수),학생창업,해당없음,BT,제조업,정상운영,2019-08,5,0,-99
S0265,H071,단독설립,기타,연구소기업,BT,정보통신업,정상운영,2019-10,5,1661,-66
S0266,H013,합작설립,학생창업,연구소기업,ET,전문과학및기술서비스업,정상운영,2008-11,16,0,-126
S0267,H007,지분편입(지분매수),교수창업,벤처기업,해당없음,정보통신업,정상운영,2019-06,5,0,-54
S0268,H084,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,ET,제조업,정상운영,2022-02,2,0,-56
S0269,H070,합작설립,학생창업,해당없음,IT,제조업,정상운영,2021-04,3,224,65
S0270,H002,합작설립,전문경영인(창업자),벤처기업,BT,제조업,정상운영,2018-04,6,1274,72
S0271,H012,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2017-01,7,0,-149
S0272,H031,지분편입(유상증자),교수창업,연구소기업,IT,제조업,정상운영,2022-12,2,2258,-149
S0273,H022,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,IT,정보통신업,정상운영,2021-06,3,2183,-99
S0274,H053,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2016-04,8,0,-145
S0275,H063,단독설립,기타,해당없음,ET,제조업,정상운영,2023-02,1,0,-44
S0276,H062,단독설립,교수창업,신기술창업전문회사,BT,정보통신업,정상운영,2018-10,6,0,-12
S0277,H028,지분편입(지분매수),기타,해당없음,해당없음,전문과학및기술서비스업,정상운영,2021-05,3,0,-41
S0278,H052,합작설립,기타,벤처기업,BT,전문과학및기술서비스업,정상운영,2017-12,7,0,-130
S0279,H008,지분편입(유상증자),전문경영인(창업자),해당없음,IT,제조업,정상운영,2023-12,1,1605,13
S0280,H022,지분편입(지분매수),전문경영인(창업자),연구소기업,IT,교육서비스업,정상운영,2019-10,5,405,-111
S0281,H049,단독설립,학생창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2017-08,7,1604,-34
S0282,H001,합작설립,전문경영인(창업자),연구소기업,ET,전문과학및기술서비스업,정상운영,2023-10,1,0,-1
S0283,H050,단독설립,전문경영인(파트너기업겸직파견등),해당없음,해당없음,전문과학및기술서비스업,정상운영,2012-07,12,105,75
S0284,H034,지분편입(지분매수),기타,해당없음,IT,교육서비스업,투자회수(전액),2023-11,1,0,0
S0285,H059,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,전문과학및기술서비스업,정상운영,2017-10,7,246,-145
S0286,H037,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,NT,전문과학및기술서비스업,정상운영,2023-06,1,0,-55
S0287,H055,단독설립,학생창업,해당없음,BT,전문과학및기술서비스업,정상운영,2022-09,2,1850,75
S0288,H072,지분편입(지분매수),교수창업,연구소기업,BT,정보통신업,정상운영,2018-07,6,1515,2
S0289,H063,단독설립,전문경영인(창업자),연구소기업,IT,제조업,정상운영,2023-08,1,1631,-60
S0290,H020,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,BT,정보통신업,정상운영,2015-09,9,0,-33
S0291,H025,지분편입(지분매수),기타,연구소기업,IT,전문과학및기술서비스업,정상운영,2023-01,1,357,7
S0292,H038,단독설립,기타,해당없음,BT,전문과학및기술서비스업,정상운영,2021-06,3,1284,-61
S0293,H028,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,BT,제조업,정상운영,2019-06,5,1459,6
S0294,H008,지분편입(지분매수),기타,해당없음,BT,제조업,정상운영,2015-06,9,0,-76
S0295,H075,지분편입(지분매수),학생창업,해당없음,해당없음,제조업,정상운영,2021-06,3,0,-60
S0296,H070,합작설립,교수창업,해당없음,해당없음,제조업,정상운영,2022-08,2,1853,-83
S0297,H008,지분편입(지분매수),교수창업,연구소기업,IT,제조업,정상운영,2022-03,2,881,92
S0298,H041,단독설립,학생창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2022-08,2,1591,-5
S0299,H008,단독설립,학생창업,벤처기업,IT,정보통신업,정상운영,2011-12,13,0,-105
S0300,H007,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2019-08,5,0,-66
S0301,H075,합작설립,기타,연구소기업,CT,도매및소매업,정상운영,2020-04,4,61,-16
S0302,H062,단독설립,교수창업,벤처기업,해당없음,제조업,정상운영,2023-09,1,0,-118
S0303,H065,단독설립,기타,해당없음,ET,제조업,정상운영,2021-12,3,0,-46
S0304,H068,합작설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2010-03,14,891,-72
S0305,H021,단독설립,기타,해당없음,IT,제조업,투자회수(전액),2018-11,6,0,0
S0306,H008,지분편입(지분매수),학생창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2018-07,6,0,-64
S0307,H066,합작설립,전문경영인(창업자),이노비즈기업,NT,제조업,정상운영,2023-05,1,1871,155
S0308,H011,단독설립,교수창업,연구소기업,BT,제조업,폐업(청산),2017-07,7,0,0
S0309,H024,지분편입(유상증자),전문경영인(파트너기업겸직파견등),해당없음,IT,교육서비스업,정상운영,2018-01,6,0,-6
S0310,H009,단독설립,교수창업,벤처기업,BT,정보통신업,투자회수(전액),2019-11,5,0,0
S0311,H077,단독설립,전문경영인(창업자),벤처기업,NT,정보통신업,정상운영,2016-10,8,2202,25
S0312,H009,지분편입(지분매수),교수창업,연구소기업,NT,제조업,정상운영,2020-02,4,487,-145
S0313,H031,단독설립,기타,해당없음,BT,제조업,정상운영,2020-11,4,0,-64
S0314,H052,지분편입(지분매수),학생창업,해당없음,해당없음,도매및소매업,정상운영,2012-08,12,0,-13
S0315,H016,단독설립,교수창업,이노비즈기업,IT,제조업,정상운영,2019-09,5,0,-71
S0316,H073,지분편입(지분매수),교수창업,연구소기업,해당없음,제조업,정상운영,2023-06,1,0,-78
S0317,H032,단독설립,무응답,해당없음,IT,제조업,정상운영,2018-02,6,0,-6
S0318,H075,단독설립,무응답,벤처기업,해당없음,정보통신업,정상운영,2023-04,1,0,-84
S0319,H077,지분편입(지분매수),전문경영인(창업자),연구소기업,IT,제조업,정상운영,2023-12,1,0,-10
S0320,H006,지분편입(지분매수),학생창업,해당없음,NT,정보통신업,정상운영,2020-09,4,0,-141
S0321,H080,단독설립,교수창업,연구소기업,해당없음,정보통신업,정상운영,2017-06,7,0,-58
S0322,H011,단독설립,기타,벤처기업,IT,제조업,정상운영,2017-05,7,0,-131
S0323,H054,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2023-05,1,514,-120
S0324,H075,지분편입(지분매수),교수창업,연구소기업,BT,제조업,투자회수(일부),2017-06,7,0,0
S0325,H073,지분편입(지분매수),교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2022-08,2,84,128
S0326,H067,지분편입(유상증자),전문경영인(파트너기업겸직파견등),연구소기업,해당없음,정보통신업,정상운영,2010-11,14,1426,131
S0327,H041,단독설립,전문경영인(창업자),해당없음,IT,제조업,투자회수(전액),2008-08,16,0,0
S0328,H034,지분편입(지분매수),기타,벤처기업,IT,전문과학및기술서비스업,정상운영,2021-01,3,0,-3
S0329,H027,단독설립,전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2019-03,5,814,-117
S0330,H041,단독설립,기타,연구소기업,BT,제조업,정상운영,2019-10,5,0,-25
S0331,H031,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,제조업,폐업(청산),2021-10,3,0,0
S0332,H034,단독설립,전문경영인(창업자),해당없음,IT,제조업,정상운영,2018-03,6,0,-88
S0333,H051,지분편입(지분매수),교수창업,해당없음,ET,제조업,정상운영,2009-10,15,0,-86
S0334,H017,합작설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2021-06,3,0,-101
S0335,H083,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2022-10,2,0,-40
S0336,H039,지분편입(유상증자),교수창업,해당없음,ET,제조업,폐업(청산),2023-07,1,0,0
S0337,H059,지분편입(유상증자),전문경영인(창업자),해당없음,BT,도매및소매업,정상운영,2016-07,8,858,103
S0338,H041,합작설립,교수창업,해당없음,BT,제조업,정상운영,2011-01,13,0,-73
S0339,H010,지분편입(지분매수),기타,이노비즈기업,BT,제조업,정상운영,2019-05,5,923,-55
S0340,H002,지분편입(유상증자),학생창업,벤처기업,해당없음,정보통신업,정상운영,2018-09,6,0,-119
S0341,H059,합작설립,전문경영인(파트너기업겸직파견등),연구소기업,IT,정보통신업,정상운영,2021-12,3,0,-64
S0342,H080,단독설립,기타,해당없음,BT,도매및소매업,정상운영,2023-08,1,0,-19
S0343,H073,지분편입(유상증자),학생창업,벤처기업,BT,도매및소매업,정상운영,2016-04,8,0,-140
S0344,H013,단독설립,전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2017-07,7,1400,-146
S0345,H010,합작설립,전문경영인(파트너기업겸직파견등),해당없음,IT,전문과학및기술서비스업,정상운영,2021-09,3,0,-86
S0346,H069,지분편입(유상증자),전문경영인(창업자),해당없음,ET,정보통신업,정상운영,2018-03,6,0,-7
S0347,H028,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2020-07,4,0,-48
S0348,H065,합작설립,전문경영인(창업자),해당없음,BT,도매및소매업,정상운영,2018-10,6,0,-98
S0349,H034,지분편입(지분매수),교수창업,해당없음,해당없음,정보통신업,정상운영,2017-02,7,0,-41
S0350,H017,단독설립,교수창업,연구소기업,BT,제조업,투자회수(일부),2023-02,1,0,0
S0351,H045,단독설립,학생창업,해당없음,BT,제조업,정상운영,2023-07,1,0,-133
S0352,H009,단독설립,학생창업,벤처기업,IT,정보통신업,정상운영,2020-04,4,0,-97
S0353,H032,단독설립,무응답,해당없음,IT,도매및소매업,정상운영,2023-04,1,0,-15
S0354,H048,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2018-02,6,268,-93
S0355,H037,단독설립,교수창업,벤처기업,NT,정보통신업,정상운영,2016-10,8,0,-88
S0356,H021,단독설립,전문경영인(창업자),연구소기업,IT,기타,정상운영,2020-05,4,0,-114
S0357,H057,합작설립,교수창업,연구소기업,BT,정보통신업,정상운영,2020-03,4,889,-130
S0358,H070,지분편입(유상증자),교수창업,해당없음,BT,정보통신업,정상운영,2018-03,6,0,-102
S0359,H039,합작설립,교수창업,벤처기업,BT,정보통신업,정상운영,2017-12,7,0,-129
S0360,H079,단독설립,교수창업,해당없음,CT,제조업,정상운영,2020-07,4,0,-53
S0361,H084,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2018-09,6,0,-119
S0362,H068,단독설립,학생창업,이노비즈기업,BT,정보통신업,투자회수(전액),2023-07,1,0,0
S0363,H002,단독설립,교수창업,해당없음,BT,전문과학및기술서비스업,정상운영,2021-06,3,0,-69
S0364,H071,지분편입(지분매수),학생창업,연구소기업,ET,전문과학및기술서비스업,정상운영,2019-04,5,0,-64
S0365,H039,지분편입(지분매수),학생창업,해당없음,해당없음,정보통신업,정상운영,2022-07,2,1370,105
S0366,H014,단독설립,학생창업,해당없음,해당없음,전문과학및기술서비스업,정상운영,2019-10,5,0,-104
S0367,H018,합작설립,학생창업,연구소기업,IT,정보통신업,정상운영,2017-05,7,0,-28
S0368,H034,지분편입(유상증자),기타,연구소기업,ET,제조업,휴업,2023-06,1,0,0
S0369,H015,단독설립,학생창업,연구소기업,ET,도매및소매업,정상운영,2018-06,6,2266,-82
S0370,H014,단독설립,학생창업,해당없음,BT,정보통신업,정상운영,2018-11,6,1592,-70
S0371,H071,합작설립,전문경영인(창업자),신기술창업전문회사,ET,교육서비스업,정상운영,2013-02,11,396,-19
S0372,H020,단독설립,전문경영인(창업자),벤처기업,BT,교육서비스업,투자회수(전액),2018-11,6,0,0
S0373,H035,합작설립,교수창업,해당없음,BT,정보통신업,정상운영,2020-11,4,0,-99
S0374,H037,합작설립,교수창업,해당없음,NT,정보통신업,정상운영,2020-11,4,2048,-144
S0375,H078,단독설립,전문경영인(파트너기업겸직파견등),해당없음,NT,제조업,정상운영,2022-11,2,0,-78
S0376,H027,합작설립,교수창업,연구소기업,CT,정보통신업,정상운영,2017-06,7,0,-5
S0377,H044,단독설립,교수창업,벤처기업,BT,전문과학및기술서비스업,정상운영,2019-09,5,2218,117
S0378,H027,단독설립,전문경영인(창업자),벤처기업,IT,전문과학및기술서비스업,정상운영,2019-09,5,273,-14
S0379,H082,단독설립,학생창업,해당없음,IT,전문과학및기술서비스업,정상운영,2023-09,1,0,-121
S0380,H034,지분편입(지분매수),기타,해당없음,BT,제조업,정상운영,2023-07,1,0,-135
S0381,H065,단독설립,기타,벤처기업,BT,전문과학및기술서비스업,정상운영,2023-04,1,0,-22
S0382,H063,지분편입(지분매수),교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2019-07,5,0,-140
S0383,H033,지분편입(지분매수),교수창업,연구소기업,NT,정보통신업,투자회수(전액),2021-08,3,0,0
S0384,H007,단독설립,기타,연구소기업,IT,제조업,정상운영,2019-08,5,0,-136
S0385,H012,지분편입(지분매수),학생창업,기타,해당없음,제조업,정상운영,2021-05,3,2063,-107
S0386,H082,합작설립,교수창업,해당없음,해당없음,정보통신업,정상운영,2021-08,3,943,-129
S0387,H055,단독설립,전문경영인(창업자),연구소기업,BT,정보통신업,투자회수(일부),2017-03,7,0,0
S0388,H036,지분편입(지분매수),전문경영인(창업자),벤처기업,NT,전문과학및기술서비스업,정상운영,2021-03,3,0,-59
S0389,H006,합작설립,기타,벤처기업,IT,기타,정상운영,2010-07,14,1283,81
S0390,H001,단독설립,교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2021-05,3,1722,-126
S0391,H043,지분편입(지분매수),학생창업,벤처기업,ET,전문과학및기술서비스업,정상운영,2019-01,5,0,-82
S0392,H017,합작설립,전문경영인(창업자),연구소기업,IT,정보통신업,정상운영,2018-09,6,2054,83
S0393,H082,단독설립,전문경영인(창업자),연구소기업,IT,기타,정상운영,2023-06,1,0,-43
S0394,H034,단독설립,교수창업,해당없음,NT,제조업,정상운영,2019-08,5,0,-119
S0395,H021,지분편입(지분매수),교수창업,해당없음,해당없음,정보통신업,정상운영,2022-11,2,0,-92
