자회사ID,모회사ID,설립유형,대표이사유형,기업인증현황,분야별현황,업종별현황,운영현황,설립연월,업력,매출액,당기순이익
S0239,H056,합작설립,교수창업,연구소기업,BT,제조업,정상운영,2019-04,5,0백만원,
S0240,H046,합작설립,학생창업,해당없음,해당없음,정보통신업,정상운영,2018-07,6,0백만원,-7.0
S0241,H055,합작설립,학생창업,벤처기업,ET,기타,정상운영,2017-05,7,"1,529백만원",-92.0
S0242,H053,단독설립,학생창업,해당없음,IT,제조업,정상운영,2023-12,1,"1,269백만원",106.0
S0243,H060,단독설립,기타,벤처기업,IT,전문과학및기술서비스업,휴업,2020-12,4,0백만원,0.0
S0244,H007,단독설립,전문경영인(창업자),해당없음,해당없음,전문과학및기술서비스업,정상운영,2023-03,1,714백만원,9.0
S0245,H084,지분편입(지분매수),교수창업,연구소기업,해당없음,전문과학및기술서비스업,정상운영,2020-05,4,0백만원,-8.0
S0246,H083,합작설립,학생창업,벤처기업,ET,정보통신업,정상운영,2018-09,6,0백만원,-78.0
S0247,H013,단독설립,전문경영인(창업자),연구소기업, iT ,도매및소매업,정상운영,2022-11,2,"1,784백만원",73.0
S0248,H008,단독설립,기타,연구소기업,IT,제조업,정상운영,2021-01,3,,-10.0
S0249,H052,단독설립,전문경영인(창업자),해당없음,NT,제조업,투자회수(전액),2022-10,2,0백만원,
S0250,H044,단독설립,기타,연구소기업,IT,정보통신업,정상운영,2018-07,6,"1,453백만원",-57.0
S0251,H014,지분편입(지분매수),무응답,해당없음,IT,제조업,정상운영,2021-03,3,0백만원,
S0252,H032,지분편입(지분매수),학생창업,연구소기업, iT ,제조업,정상운영,2012-11,12,,-78.0
S0253,H025,단독설립,학생창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2017-05,7,,-105.0
S0254,H025,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2017-05,7,,-2.0
S0255,H069,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,BT,정보통신업,폐업(청산),2023-01,1,,0.0
S0256,H058,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2014-07,10,0백만원,-142.0
S0257,H018,지분편입(지분매수),전문경영인(창업자),해당없음,BT,정보통신업,폐업(청산),2019-04,5,0백만원,0.0
S0258,H055,지분편입(지분매수),학생창업,연구소기업,BT,정보통신업,정상운영,2020-01,4,"1,825백만원",83.0
S0259,H024,합작설립,전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2008-07,16,0백만원,-115.0
S0260,H036,지분편입(유상증자),교수창업,해당없음,NT,전문과학및기술서비스업,정상운영,2010-11,14,,-98.0
S0261,H060,지분편입(유상증자),교수창업,해당없음,IT,정보통신업,정상운영,2021-03,3,0백만원,-78.0
S0262,H032,단독설립,교수창업,연구소기업,ET,제조업,폐업(청산),2023-05,1,0백만원,0.0
S0263,H010,합작설립,학생창업,연구소기업,NT,전문과학및기술서비스업,정상운영,2021-05,3,,-27.0
S0264,H057,지분편입(지분매수),학생창업,해당없음,BT,제조업,정상운영,2019-08,5,0백만원,-99.0
S0265,H071,단독설립,기타,연구소기업, iT ,정보통신업,정상운영,2019-10,5,"1,661백만원",-66.0
S0266,H013,합작설립,학생창업,연구소기업,ET,전문과학및기술서비스업,정상운영,2008-11,16,0백만원,-126.0
S0267,H007,지분편입(지분매수),교수창업,벤처기업,해당없음,정보통신업,정상운영,2019-06,5,0백만원,-54.0
S0268,H084,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,ET,제조업,정상운영,2022-02,2,0백만원,-56.0
S0269,H070,합작설립,학생창업,해당없음,IT,제조업,정상운영,2021-04,3,224백만원,65.0
S0270,H002,합작설립,전문경영인(창업자),벤처기업,BT,제조업,정상운영,2018-04,6,"1,274백만원",72.0
S0271,H012,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2017-01,7,0백만원,
S0272,H031,지분편입(유상증자),교수창업,연구소기업,IT,제조업,정상운영,2022-12,2,"2,258백만원",-149.0
S0273,H022,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,IT,정보통신업,정상운영,2021-06,3,"2,183백만원",-99.0
S0274,H053,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2016-04,8,0백만원,-145.0
S0275,H063,단독설립,기타,해당없음,ET,제조업,정상운영,2023-02,1,0백만원,
S0276,H062,단독설립,교수창업,신기술창업전문회사,BT,정보통신업,정상운영,2018-10,6,0백만원,-12.0
S0277,H028,지분편입(지분매수),기타,해당없음,해당없음,전문과학및기술서비스업,정상운영,2021-05,3,0백만원,-41.0
S0278,H052,합작설립,기타,벤처기업,BT,전문과학및기술서비스업,정상운영,2017-12,7,0백만원,-130.0
S0279,H008,지분편입(유상증자),전문경영인(창업자),해당없음,IT,제조업,정상운영,2023-12,1,"1,605백만원",13.0
S0280,H022,지분편입(지분매수),전문경영인(창업자),연구소기업,IT, 제 조 업 ,정상운영,2019-10,5,405백만원,-111.0
S0281,H049,단독설립,학생창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2017-08,7,"1,604백만원",-34.0
S0282,H001,합작설립,전문경영인(창업자),연구소기업, iT ,전문과학및기술서비스업,정상운영,2023-10,1,0백만원,
S0283,H050,단독설립,전문경영인(파트너기업겸직파견등),해당없음,해당없음,전문과학및기술서비스업,정상운영,2012-07,12,,75.0
S0284,H034,지분편입(지분매수),기타,해당없음,IT,교육서비스업,투자회수(전액),2023-11,1,0백만원,0.0
S0285,H059,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,전문과학및기술서비스업,정상운영,2017-10,7,246백만원,-145.0
S0286,H037,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,NT,전문과학및기술서비스업,정상운영,2023-06,1,0백만원,-55.0
S0287,H055,단독설립,학생창업,해당없음,BT,전문과학및기술서비스업,정상운영,2022-09,2,"1,850백만원",75.0
S0288,H072,지분편입(지분매수),교수창업,연구소기업,BT,정보통신업,정상운영,2018-07,6,"1,515백만원",
S0289,H063,단독설립,전문경영인(창업자),연구소기업,IT,제조업,정상운영,2023-08,1,"1,631백만원",-60.0
S0290,H020,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,BT,정보통신업,정상운영,2015-09,9,0백만원,-33.0
S0291,H025,지분편입(지분매수),기타,연구소기업, iT ,전문과학및기술서비스업,정상운영,2023-01,1,,7.0
S0292,H038,단독설립,기타,해당없음,BT,전문과학및기술서비스업,정상운영,2021-06,3,"1,284백만원",-61.0
S0293,H028,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,BT,제조업,정상운영,2019-06,5,"1,459백만원",6.0
S0294,H008,지분편입(지분매수),기타,해당없음, iT ,제조업,정상운영,2015-06,9,,-76.0
S0295,H075,지분편입(지분매수),학생창업,해당없음,해당없음,제조업,정상운영,2021-06,3,0백만원,-60.0
S0296,H070,합작설립,교수창업,해당없음,해당없음,제조업,정상운영,2022-08,2,"1,853백만원",-83.0
S0297,H008,지분편입(지분매수),교수창업,연구소기업,IT,제조업,정상운영,2022-03,2,881백만원,
S0298,H041,단독설립,학생창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2022-08,2,"1,591백만원",-5.0
S0299,H008,단독설립,학생창업,벤처기업,IT,정보통신업,정상운영,2011-12,13,,
S0300,H007,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2019-08,5,0백만원,-66.0
S0301,H075,합작설립,기타,연구소기업,CT,도매및소매업,정상운영,2020-04,4,61백만원,-16.0
S0302,H062,단독설립,교수창업,벤처기업,해당없음,제조업,정상운영,2023-09,1,0백만원,-118.0
S0303,H065,단독설립,기타,해당없음,ET, 제 조 업 ,정상운영,2021-12,3,0백만원,-46.0
S0304,H068,합작설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2010-03,14,,-72.0
S0305,H021,단독설립,기타,해당없음,IT,제조업,투자회수(전액),2018-11,6,0백만원,0.0
S0306,H008,지분편입(지분매수),학생창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2018-07,6,0백만원,-64.0
S0307,H066,합작설립,전문경영인(창업자),이노비즈기업,NT,제조업,정상운영,2023-05,1,"1,871백만원",155.0
S0308,H011,단독설립,교수창업,연구소기업,BT,제조업,폐업(청산),2017-07,7,,0.0
S0309,H024,지분편입(유상증자),전문경영인(파트너기업겸직파견등),해당없음,IT,교육서비스업,정상운영,2018-01,6,0백만원,
S0310,H009,단독설립,교수창업,벤처기업,BT,정보통신업,투자회수(전액),2019-11,5,0백만원,0.0
S0311,H077,단독설립,전문경영인(창업자),벤처기업,NT,정보통신업,정상운영,2016-10,8,"2,202백만원",25.0
S0312,H009,지분편입(지분매수),교수창업,연구소기업, iT ,제조업,정상운영,2020-02,4,487백만원,-145.0
S0313,H031,단독설립,기타,해당없음,BT,제조업,정상운영,2020-11,4,0백만원,-64.0
S0314,H052,지분편입(지분매수),학생창업,해당없음,해당없음, 제 조 업 ,정상운영,2012-08,12,0백만원,-13.0
S0315,H016,단독설립,교수창업,이노비즈기업,IT,제조업,정상운영,2019-09,5,0백만원,
S0316,H073,지분편입(지분매수),교수창업,연구소기업,해당없음,제조업,정상운영,2023-06,1,0백만원,-78.0
S0317,H032,단독설립,무응답,해당없음,IT, 제 조 업 ,정상운영,2018-02,6,0백만원,-6.0
S0318,H075,단독설립,무응답,벤처기업,해당없음,정보통신업,정상운영,2023-04,1,0백만원,-84.0
S0319,H077,지분편입(지분매수),전문경영인(창업자),연구소기업,IT, 제 조 업 ,정상운영,2023-12,1,0백만원,-10.0
S0320,H006,지분편입(지분매수),학생창업,해당없음,NT, 제 조 업 ,정상운영,2020-09,4,0백만원,-141.0
S0321,H080,단독설립,교수창업,연구소기업,해당없음,정보통신업,정상운영,2017-06,7,0백만원,-58.0
S0322,H011,단독설립,기타,벤처기업, iT ,제조업,정상운영,2017-05,7,,-131.0
S0323,H054,단독설립,교수창업,해당없음,BT,정보통신업,정상운영,2023-05,1,514백만원,-120.0
S0324,H075,지분편입(지분매수),교수창업,연구소기업,BT,제조업,투자회수(일부),2017-06,7,0백만원,0.0
S0325,H073,지분편입(지분매수),교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2022-08,2,84백만원,128.0
S0326,H067,지분편입(유상증자),전문경영인(파트너기업겸직파견등),연구소기업,해당없음,정보통신업,정상운영,2010-11,14,"1,426백만원",131.0
S0327,H041,단독설립,전문경영인(창업자),해당없음,IT,제조업,투자회수(전액),2008-08,16,0백만원,0.0
S0328,H034,지분편입(지분매수),기타,벤처기업,IT,전문과학및기술서비스업,정상운영,2021-01,3,0백만원,
S0329,H027,단독설립,전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2019-03,5,814백만원,-117.0
S0330,H041,단독설립,기타,연구소기업,BT,제조업,정상운영,2019-10,5,0백만원,-25.0
S0331,H031,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,제조업,폐업(청산),2021-10,3,0백만원,0.0
S0332,H034,단독설립,전문경영인(창업자),해당없음,IT,제조업,정상운영,2018-03,6,0백만원,-88.0
S0333,H051,지분편입(지분매수),교수창업,해당없음,ET,제조업,정상운영,2009-10,15,0백만원,-86.0
S0334,H017,합작설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,제조업,정상운영,2021-06,3,0백만원,-101.0
S0335,H083,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2022-10,2,0백만원,-40.0
S0336,H039,지분편입(유상증자),교수창업,해당없음,ET,제조업,폐업(청산),2023-07,1,0백만원,0.0
S0337,H059,지분편입(유상증자),전문경영인(창업자),해당없음,BT,도매및소매업,정상운영,2016-07,8,858백만원,103.0
S0338,H041,합작설립,교수창업,해당없음,BT,제조업,정상운영,2011-01,13,0백만원,-73.0
S0339,H010,지분편입(지분매수),기타,이노비즈기업,BT,제조업,정상운영,2019-05,5,923백만원,-55.0
S0340,H002,지분편입(유상증자),학생창업,벤처기업,해당없음,정보통신업,정상운영,2018-09,6,0백만원,-119.0
S0341,H059,합작설립,전문경영인(파트너기업겸직파견등),연구소기업,IT,정보통신업,정상운영,2021-12,3,0백만원,-64.0
S0342,H080,단독설립,기타,해당없음,BT,도매및소매업,정상운영,2023-08,1,0백만원,-19.0
S0343,H073,지분편입(유상증자),학생창업,벤처기업,BT,도매및소매업,정상운영,2016-04,8,0백만원,-140.0
S0344,H013,단독설립,전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2017-07,7,"1,400백만원",-146.0
S0345,H010,합작설립,전문경영인(파트너기업겸직파견등),해당없음,IT,전문과학및기술서비스업,정상운영,2021-09,3,0백만원,-86.0
S0346,H069,지분편입(유상증자),전문경영인(창업자),해당없음,ET,정보통신업,정상운영,2018-03,6,0백만원,
S0347,H028,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2020-07,4,0백만원,-48.0
S0348,H065,합작설립,전문경영인(창업자),해당없음,BT,도매및소매업,정상운영,2018-10,6,0백만원,-98.0
S0349,H034,지분편입(지분매수),교수창업,해당없음,해당없음,정보통신업,정상운영,2017-02,7,0백만원,-41.0
S0350,H017,단독설립,교수창업,연구소기업,BT,제조업,투자회수(일부),2023-02,1,0백만원,0.0
S0351,H045,단독설립,학생창업,해당없음,BT,제조업,정상운영,2023-07,1,,-133.0
S0352,H009,단독설립,학생창업,벤처기업,IT,정보통신업,정상운영,2020-04,4,0백만원,
S0353,H032,단독설립,무응답,해당없음,IT,도매및소매업,정상운영,2023-04,1,0백만원,-15.0
S0354,H048,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2018-02,6,268백만원,-93.0
S0355,H037,단독설립,교수창업,벤처기업,NT,정보통신업,정상운영,2016-10,8,,-88.0
S0356,H021,단독설립,전문경영인(창업자),연구소기업,IT,기타,정상운영,2020-05,4,0백만원,-114.0
S0357,H057,합작설립,교수창업,연구소기업,BT,정보통신업,정상운영,2020-03,4,889백만원,-130.0
S0358,H070,지분편입(유상증자),교수창업,해당없음,BT,정보통신업,정상운영,2018-03,6,0백만원,-102.0
S0359,H039,합작설립,교수창업,벤처기업,BT,정보통신업,정상운영,2017-12,7,0백만원,-129.0
S0360,H079,단독설립,교수창업,해당없음,CT, 제 조 업 ,정상운영,2020-07,4,0백만원,-53.0
S0361,H084,단독설립,교수창업,해당없음,BT, 제 조 업 ,정상운영,2018-09,6,0백만원,-119.0
S0362,H068,단독설립,학생창업,이노비즈기업,BT,정보통신업,투자회수(전액),2023-07,1,0백만원,0.0
S0363,H002,단독설립,교수창업,해당없음,BT,전문과학및기술서비스업,정상운영,2021-06,3,0백만원,-69.0
